bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,tahun,jumlah_jenis_aktif,kategori_risiko,ada_pencurian,ada_penipuan,ada_penganiayaan,ada_pembakaran,ada_perkosaan,ada_pengedar_penyalahgunaan_narkoba,ada_perjudian,ada_pembunuhan,ada_perdagangan_manusia
3204070.0,IBUN,3204070012.0,TANGULUN,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080001.0,LOA,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080001.0,LOA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080001.0,LOA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080002.0,DRAWATI,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080002.0,DRAWATI,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080002.0,DRAWATI,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080003.0,CIPAKU,2019.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204080.0,PASEH,3204080003.0,CIPAKU,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080003.0,CIPAKU,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080004.0,SINDANGSARI,2019.0,3,SEDANG,1,1,0,1,0,0,0,0,0
3204080.0,PASEH,3204080004.0,SINDANGSARI,2020.0,4,SEDANG,1,1,1,0,0,0,1,0,0
3204080.0,PASEH,3204080004.0,SINDANGSARI,2021.0,4,SEDANG,1,1,1,0,0,0,1,0,0
3204080.0,PASEH,3204080005.0,SUKAMANTRI,2019.0,4,SEDANG,1,1,1,0,1,0,0,0,0
3204080.0,PASEH,3204080005.0,SUKAMANTRI,2020.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204080.0,PASEH,3204080005.0,SUKAMANTRI,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204080.0,PASEH,3204080006.0,SUKAMANAH,2019.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204080.0,PASEH,3204080006.0,SUKAMANAH,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080006.0,SUKAMANAH,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080007.0,MEKARPAWITAN,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080007.0,MEKARPAWITAN,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080007.0,MEKARPAWITAN,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080008.0,CIJAGRA,2019.0,4,SEDANG,1,1,1,0,1,0,0,0,0
3204080.0,PASEH,3204080008.0,CIJAGRA,2020.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204080.0,PASEH,3204080008.0,CIJAGRA,2021.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204080.0,PASEH,3204080009.0,TANGSIMEKAR,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080009.0,TANGSIMEKAR,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080009.0,TANGSIMEKAR,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080010.0,CIPEDES,2019.0,5,TINGGI,1,0,1,0,1,1,1,0,0
3204080.0,PASEH,3204080010.0,CIPEDES,2020.0,5,TINGGI,1,1,1,0,1,0,1,0,0
3204080.0,PASEH,3204080010.0,CIPEDES,2021.0,5,TINGGI,1,1,1,0,1,0,1,0,0
3204080.0,PASEH,3204080011.0,KARANGTUNGGAL,2019.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204080.0,PASEH,3204080011.0,KARANGTUNGGAL,2020.0,5,TINGGI,1,1,1,0,1,0,1,0,0
3204080.0,PASEH,3204080011.0,KARANGTUNGGAL,2021.0,5,TINGGI,1,1,1,0,1,0,1,0,0
3204080.0,PASEH,3204080012.0,CIGENTUR,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204080.0,PASEH,3204080012.0,CIGENTUR,2020.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204080.0,PASEH,3204080012.0,CIGENTUR,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090001.0,SRIRAHAYU,2019.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090001.0,SRIRAHAYU,2020.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204090.0,CIKANCUNG,3204090001.0,SRIRAHAYU,2021.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204090.0,CIKANCUNG,3204090002.0,CILULUK,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090002.0,CILULUK,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090002.0,CILULUK,2021.0,2,RENDAH,1,0,0,0,0,0,1,0,0
3204090.0,CIKANCUNG,3204090003.0,MEKARLAKSANA,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090003.0,MEKARLAKSANA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090003.0,MEKARLAKSANA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090004.0,CIHANYIR,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090004.0,CIHANYIR,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090004.0,CIHANYIR,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090005.0,CIKANCUNG,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090005.0,CIKANCUNG,2020.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090005.0,CIKANCUNG,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090006.0,MANDALASARI,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090006.0,MANDALASARI,2020.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090006.0,MANDALASARI,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090007.0,HEGARMANAH,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090007.0,HEGARMANAH,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090007.0,HEGARMANAH,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090008.0,CIKASUNGKA,2019.0,2,RENDAH,0,1,1,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090008.0,CIKASUNGKA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204090.0,CIKANCUNG,3204090008.0,CIKASUNGKA,2021.0,4,SEDANG,1,1,1,0,0,0,1,0,0
3204090.0,CIKANCUNG,3204090009.0,TANJUNGLAYA,2019.0,3,SEDANG,1,1,0,0,0,1,0,0,0
3204090.0,CIKANCUNG,3204090009.0,TANJUNGLAYA,2020.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204090.0,CIKANCUNG,3204090009.0,TANJUNGLAYA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100001.0,NAGROG,2019.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100001.0,NAGROG,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100001.0,NAGROG,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100002.0,NARAWITA,2019.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204100.0,CICALENGKA,3204100002.0,NARAWITA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100002.0,NARAWITA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100003.0,MARGAASIH,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100003.0,MARGAASIH,2020.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204100.0,CICALENGKA,3204100003.0,MARGAASIH,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100004.0,CICALENGKA WETAN,2019.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204100.0,CICALENGKA,3204100004.0,CICALENGKA WETAN,2020.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100004.0,CICALENGKA WETAN,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100005.0,CIKUYA,2019.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204100.0,CICALENGKA,3204100005.0,CIKUYA,2020.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204100.0,CICALENGKA,3204100005.0,CIKUYA,2021.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204100.0,CICALENGKA,3204100006.0,WALUYA,2019.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204100.0,CICALENGKA,3204100006.0,WALUYA,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100006.0,WALUYA,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100007.0,PANENJOAN,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100007.0,PANENJOAN,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100007.0,PANENJOAN,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100008.0,TENJOLAYA,2019.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100008.0,TENJOLAYA,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100008.0,TENJOLAYA,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100009.0,CICALENGKA KULON,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100009.0,CICALENGKA KULON,2020.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100009.0,CICALENGKA KULON,2021.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204100.0,CICALENGKA,3204100010.0,BABAKAN PEUTEUY,2019.0,4,SEDANG,1,1,0,0,0,1,1,0,0
3204100.0,CICALENGKA,3204100010.0,BABAKAN PEUTEUY,2020.0,9,TINGGI,1,1,1,1,1,1,1,1,1
3204100.0,CICALENGKA,3204100010.0,BABAKAN PEUTEUY,2021.0,9,TINGGI,1,1,1,1,1,1,1,1,1
3204100.0,CICALENGKA,3204100011.0,DAMPIT,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100011.0,DAMPIT,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100011.0,DAMPIT,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100012.0,TANJUNGWANGI,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100012.0,TANJUNGWANGI,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204100.0,CICALENGKA,3204100012.0,TANJUNGWANGI,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101001.0,MANDALAWANGI,2019.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101001.0,MANDALAWANGI,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101001.0,MANDALAWANGI,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101002.0,BOJONG,2019.0,4,SEDANG,1,1,1,0,0,1,0,0,0
3204101.0,NAGREG,3204101002.0,BOJONG,2020.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204101.0,NAGREG,3204101002.0,BOJONG,2021.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204101.0,NAGREG,3204101003.0,CIHERANG,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101003.0,CIHERANG,2020.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204101.0,NAGREG,3204101003.0,CIHERANG,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101004.0,CIARO,2019.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204101.0,NAGREG,3204101004.0,CIARO,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101004.0,CIARO,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101005.0,NAGREG,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101005.0,NAGREG,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101005.0,NAGREG,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101006.0,CITAMAN,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101006.0,CITAMAN,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101006.0,CITAMAN,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101007.0,NAGREG KENDAN,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101007.0,NAGREG KENDAN,2020.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101007.0,NAGREG KENDAN,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101008.0,GANJAR SABAR,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204101.0,NAGREG,3204101008.0,GANJAR SABAR,2020.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204101.0,NAGREG,3204101008.0,GANJAR SABAR,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110001.0,SUKAMANAH,2019.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110001.0,SUKAMANAH,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110001.0,SUKAMANAH,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110002.0,TEGAL SUMEDANG,2019.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204110.0,RANCAEKEK,3204110002.0,TEGAL SUMEDANG,2020.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110002.0,TEGAL SUMEDANG,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110003.0,RANCAEKEK KULON,2019.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110003.0,RANCAEKEK KULON,2020.0,3,SEDANG,1,1,0,0,0,0,1,0,0
3204110.0,RANCAEKEK,3204110003.0,RANCAEKEK KULON,2021.0,3,SEDANG,1,1,0,0,0,0,1,0,0
3204110.0,RANCAEKEK,3204110004.0,RANCAEKEK WETAN,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110004.0,RANCAEKEK WETAN,2020.0,1,RENDAH,0,0,1,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110004.0,RANCAEKEK WETAN,2021.0,1,RENDAH,0,0,1,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110005.0,BOJONGLOA,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110005.0,BOJONGLOA,2020.0,6,TINGGI,1,1,1,0,1,1,1,0,0
3204110.0,RANCAEKEK,3204110005.0,BOJONGLOA,2021.0,6,TINGGI,1,1,1,0,1,1,1,0,0
3204110.0,RANCAEKEK,3204110006.0,JELEGONG,2019.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110006.0,JELEGONG,2020.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110006.0,JELEGONG,2021.0,2,RENDAH,1,1,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110007.0,LINGGAR,2019.0,3,SEDANG,0,0,1,0,0,1,1,0,0
3204110.0,RANCAEKEK,3204110007.0,LINGGAR,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110007.0,LINGGAR,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110008.0,SUKAMULYA,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110008.0,SUKAMULYA,2020.0,3,SEDANG,1,1,0,0,0,0,1,0,0
3204110.0,RANCAEKEK,3204110008.0,SUKAMULYA,2021.0,3,SEDANG,1,1,0,0,0,0,1,0,0
3204110.0,RANCAEKEK,3204110009.0,HAURPUGUR,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110009.0,HAURPUGUR,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110009.0,HAURPUGUR,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110010.0,SANGIANG,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110010.0,SANGIANG,2020.0,1,RENDAH,0,0,1,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110010.0,SANGIANG,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110011.0,BOJONGSALAM,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110011.0,BOJONGSALAM,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110011.0,BOJONGSALAM,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110012.0,CANGKUANG,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110012.0,CANGKUANG,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110012.0,CANGKUANG,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110013.0,NANJUNG MEKAR,2019.0,2,RENDAH,1,0,0,0,0,1,0,0,0
3204110.0,RANCAEKEK,3204110013.0,NANJUNG MEKAR,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204110.0,RANCAEKEK,3204110013.0,NANJUNG MEKAR,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120001.0,NEGLASARI,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120001.0,NEGLASARI,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120001.0,NEGLASARI,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120002.0,WANGISAGARA,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120002.0,WANGISAGARA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120002.0,WANGISAGARA,2021.0,2,RENDAH,1,0,1,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120003.0,PADAMULYA,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120003.0,PADAMULYA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120003.0,PADAMULYA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120004.0,SUKAMUKTI,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120004.0,SUKAMUKTI,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120004.0,SUKAMUKTI,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120005.0,PADAULUN,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120005.0,PADAULUN,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120005.0,PADAULUN,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120006.0,BIRU,2019.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120006.0,BIRU,2020.0,3,SEDANG,1,0,1,0,0,1,0,0,0
3204120.0,MAJALAYA,3204120006.0,BIRU,2021.0,3,SEDANG,1,0,1,0,0,1,0,0,0
3204120.0,MAJALAYA,3204120007.0,SUKAMAJU,2019.0,2,RENDAH,1,0,0,0,0,0,1,0,0
3204120.0,MAJALAYA,3204120007.0,SUKAMAJU,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120007.0,SUKAMAJU,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120008.0,MAJASETRA,2019.0,1,RENDAH,0,0,0,0,0,1,0,0,0
3204120.0,MAJALAYA,3204120008.0,MAJASETRA,2020.0,2,RENDAH,0,0,0,1,0,1,0,0,0
3204120.0,MAJALAYA,3204120008.0,MAJASETRA,2021.0,1,RENDAH,0,0,0,0,0,1,0,0,0
3204120.0,MAJALAYA,3204120009.0,MAJALAYA,2019.0,7,TINGGI,1,1,1,1,0,1,1,0,1
3204120.0,MAJALAYA,3204120009.0,MAJALAYA,2020.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120009.0,MAJALAYA,2021.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120010.0,MAJAKERTA,2019.0,5,TINGGI,1,1,1,0,0,1,1,0,0
3204120.0,MAJALAYA,3204120010.0,MAJAKERTA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120010.0,MAJAKERTA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120011.0,BOJONG,2019.0,5,TINGGI,1,1,1,0,0,1,0,0,1
3204120.0,MAJALAYA,3204120011.0,BOJONG,2020.0,1,RENDAH,0,0,1,0,0,0,0,0,0
3204120.0,MAJALAYA,3204120011.0,BOJONG,2021.0,1,RENDAH,0,0,1,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121001.0,PANYADAP,2019.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121001.0,PANYADAP,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121001.0,PANYADAP,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121002.0,PADAMUKTI,2019.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121002.0,PADAMUKTI,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121002.0,PADAMUKTI,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121003.0,CIBODAS,2019.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121003.0,CIBODAS,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121003.0,CIBODAS,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121004.0,LANGENSARI,2019.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121004.0,LANGENSARI,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121004.0,LANGENSARI,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121005.0,SOLOKANJERUK,2019.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121005.0,SOLOKANJERUK,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121005.0,SOLOKANJERUK,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121006.0,RANCAKASUMBA,2019.0,3,SEDANG,1,1,1,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121006.0,RANCAKASUMBA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121006.0,RANCAKASUMBA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121007.0,BOJONGEMAS,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121007.0,BOJONGEMAS,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204121.0,SOLOKANJERUK,3204121007.0,BOJONGEMAS,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130001.0,BABAKAN,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130001.0,BABAKAN,2020.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130001.0,BABAKAN,2021.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130002.0,CIKONENG,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130002.0,CIKONENG,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130002.0,CIKONENG,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130003.0,SAGARACIPTA,2019.0,1,RENDAH,1,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130003.0,SAGARACIPTA,2020.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130003.0,SAGARACIPTA,2021.0,0,AMAN,0,0,0,0,0,0,0,0,0
3204130.0,CIPARAY,3204130004.0,PAKUTANDANG,2019.0,3,SEDANG,1,0,0,0,0,1,1,0,0
3204130.0,CIPARAY,3204130004.0,PAKUTANDANG,2020.0,5,TINGGI,1,0,1,0,1,1,1,0,0
3204130.0,CIPARAY,3204130004.0,PAKUTANDANG,2021.0,5,TINGGI,1,0,1,0,1,1,1,0,0
